name,gppd_idnr,country,year,co2_emissions_tonne,capacity_mw,primary_fuel,generation_gwh,commissioning_year,latitude,longitude,unit_count
ROSEN,,Italy,2015,919143.0,325.0,Fossil Gas,2463.5900000000006,2007.0,43.367,10.45,1
ROSEN,,Italy,2016,990123.0,325.0,Fossil Gas,2653.839000000001,2007.0,43.367,10.45,1
ROSEN,,Italy,2017,512738.0,325.0,Fossil Gas,1374.2980000000002,2007.0,43.367,10.45,1
ROSEN,,Italy,2018,483099.0,325.0,Fossil Gas,1294.8560000000002,2007.0,43.367,10.45,1
S.BARBARA,WRI1002940,Italy,2015,56239.6,391.0,Fossil Gas,147.99900000000002,2006.0,43.563,11.478,1
S.BARBARA,WRI1002940,Italy,2016,323570.0,391.0,Fossil Gas,851.5010000000002,2006.0,43.563,11.478,1
S.BARBARA,WRI1002940,Italy,2017,638264.0,391.0,Fossil Gas,1679.6430000000005,2006.0,43.563,11.478,1
S.BARBARA,WRI1002940,Italy,2018,542008.0,391.0,Fossil Gas,1426.3370000000004,2006.0,43.563,11.478,1
VALLE SECOLO,WRI1002978,Italy,2015,0.0,114.0,Geothermal,811.1360000000002,,42.236000000000004,10.867,1
VALLE SECOLO,WRI1002978,Italy,2016,0.0,114.0,Geothermal,824.3700000000002,,42.236000000000004,10.867,1
VALLE SECOLO,WRI1002978,Italy,2017,0.0,114.0,Geothermal,797.9400000000002,,42.236000000000004,10.867,1
VALLE SECOLO,WRI1002978,Italy,2018,0.0,114.0,Geothermal,877.1480000000003,,42.236000000000004,10.867,1
GALLETO,WRI1002886,Italy,2015,0.0,166.0,Hydro Run-of-river and poundage,263.80500000000006,,42.543,12.720999999999998,1
GALLETO,WRI1002886,Italy,2016,0.0,166.0,Hydro Run-of-river and poundage,208.94200000000004,,42.543,12.720999999999998,1
GALLETO,WRI1002886,Italy,2017,0.0,166.0,Hydro Run-of-river and poundage,214.43600000000006,,42.543,12.720999999999998,1
GALLETO,WRI1002886,Italy,2018,0.0,166.0,Hydro Run-of-river and poundage,322.40100000000007,,42.543,12.720999999999998,1
PIETRAFITTA,WRI1002919,Italy,2015,5358.76,365.0,Fossil Gas,14.102000000000004,2003.0,42.993,12.2,1
PIETRAFITTA,WRI1002919,Italy,2016,19811.3,365.0,Fossil Gas,52.13500000000001,2003.0,42.993,12.2,1
PIETRAFITTA,WRI1002919,Italy,2017,31563.600000000002,365.0,Fossil Gas,83.06200000000003,2003.0,42.993,12.2,1
PIETRAFITTA,WRI1002919,Italy,2018,162027.0,365.0,Fossil Gas,426.3860000000001,2003.0,42.993,12.2,1
API ENERGIA IGCC,,Italy,2015,4623.84,240.0,Fossil Gas,10.816000000000003,2001.0,43.622,13.374,1
API ENERGIA IGCC,,Italy,2016,0.0,240.0,Fossil Gas,0.0,2001.0,43.622,13.374,1
API ENERGIA IGCC,,Italy,2017,419611.0,240.0,Fossil Gas,981.5470000000003,2001.0,43.622,13.374,1
API ENERGIA IGCC,,Italy,2018,44687.4,240.0,Fossil Gas,104.53200000000002,2001.0,43.622,13.374,1
MONTALTO C.LE,WRI1002912,Italy,2015,1316.2860870000002,934.0,Fossil Gas,3.0790000000000006,1997.728051391863,42.364,11.542,4
MONTALTO C.LE,WRI1002912,Italy,2016,0.0,934.0,Fossil Gas,0.0,1997.728051391863,42.364,11.542,4
MONTALTO C.LE,WRI1002912,Italy,2017,655.544,934.0,Fossil Gas,1.5210000000000004,1997.728051391863,42.364,11.542,4
MONTALTO C.LE,WRI1002912,Italy,2018,60.240300000000005,934.0,Fossil Gas,0.13900000000000004,1997.728051391863,42.364,11.542,4
TORREVAL.NORD,WRI1002969,Italy,2015,10679780.0,1845.0,Fossil Hard coal,11979.911000000004,2009.6666666666667,42.128,11.758,3
TORREVAL.NORD,WRI1002969,Italy,2016,10298020.0,1845.0,Fossil Hard coal,11551.684000000003,2009.6666666666667,42.128,11.758,3
TORREVAL.NORD,WRI1002969,Italy,2017,9903710.0,1845.0,Fossil Hard coal,11109.380000000003,2009.6666666666667,42.128,11.758,3
TORREVAL.NORD,WRI1002969,Italy,2018,7853700.0,1845.0,Fossil Hard coal,8809.797000000002,2009.6666666666667,42.128,11.758,3
TORREVALDALIGA,WRI1002970,Italy,2015,315036.9,1488.0,Fossil Gas,798.3390000000002,1998.3763440860216,42.121,11.767999999999999,3
TORREVALDALIGA,WRI1002970,Italy,2016,784077.0,1488.0,Fossil Gas,1986.9390000000005,1998.3763440860216,42.121,11.767999999999999,3
TORREVALDALIGA,WRI1002970,Italy,2017,936724.0,1488.0,Fossil Gas,2373.765000000001,1998.3763440860216,42.121,11.767999999999999,3
TORREVALDALIGA,WRI1002970,Italy,2018,716723.0,1488.0,Fossil Gas,1816.2580000000005,1998.3763440860216,42.121,11.767999999999999,3
BUSSI,WRI1002857,Italy,2015,29086.9,122.0,Fossil Gas,77.96200000000002,1995.0,42.2,13.84,1
BUSSI,WRI1002857,Italy,2016,41238.1,122.0,Fossil Gas,110.53100000000002,1995.0,42.2,13.84,1
BUSSI,WRI1002857,Italy,2017,35547.0,122.0,Fossil Gas,95.27700000000003,1995.0,42.2,13.84,1
BUSSI,WRI1002857,Italy,2018,34363.5,122.0,Fossil Gas,92.10500000000002,1995.0,42.2,13.84,1
GISSI,WRI1002890,Italy,2015,248679.0,840.0,Fossil Gas,642.3000000000002,2008.0,42.05,14.562999999999999,2
GISSI,WRI1002890,Italy,2016,418155.0,840.0,Fossil Gas,1080.0320000000002,2008.0,42.05,14.562999999999999,2
GISSI,WRI1002890,Italy,2017,434065.0,840.0,Fossil Gas,1121.1240000000003,2008.0,42.05,14.562999999999999,2
GISSI,WRI1002890,Italy,2018,415398.9,840.0,Fossil Gas,1072.9110000000003,2008.0,42.05,14.562999999999999,2
CTE TAMARETE,WRI1002875,Italy,2015,0.0,115.0,Other,111.18100000000003,,42.338,14.373,1
CTE TAMARETE,WRI1002875,Italy,2016,0.0,115.0,Other,139.41400000000004,,42.338,14.373,1
CTE TAMARETE,WRI1002875,Italy,2017,0.0,115.0,Other,174.04400000000004,,42.338,14.373,1
CTE TAMARETE,WRI1002875,Italy,2018,0.0,115.0,Other,102.09000000000002,,42.338,14.373,1
MONTORIO,WRI1002914,Italy,2015,0.0,110.0,Hydro Run-of-river and poundage,267.5640000000001,,42.583,13.638,1
MONTORIO,WRI1002914,Italy,2016,0.0,110.0,Hydro Run-of-river and poundage,176.47100000000003,,42.583,13.638,1
MONTORIO,WRI1002914,Italy,2017,0.0,110.0,Hydro Run-of-river and poundage,180.34400000000005,,42.583,13.638,1
MONTORIO,WRI1002914,Italy,2018,0.0,110.0,Hydro Run-of-river and poundage,241.78800000000007,,42.583,13.638,1
PROVVIDENZA,WRI1002931,Italy,2015,0.0,139.0,Hydro Pumped Storage,152.80500000000004,,44.55,11.1,1
PROVVIDENZA,WRI1002931,Italy,2016,0.0,139.0,Hydro Pumped Storage,103.31900000000003,,44.55,11.1,1
PROVVIDENZA,WRI1002931,Italy,2017,0.0,139.0,Hydro Pumped Storage,98.11700000000002,,44.55,11.1,1
PROVVIDENZA,WRI1002931,Italy,2018,0.0,139.0,Hydro Pumped Storage,115.40800000000003,,44.55,11.1,1
LARINO TG,WRI1002903,Italy,2015,0.0,248.0,Other,0.5670000000000002,,41.818999999999996,14.966,2
LARINO TG,WRI1002903,Italy,2016,0.0,248.0,Other,0.8860000000000002,,41.818999999999996,14.966,2
LARINO TG,WRI1002903,Italy,2017,0.0,248.0,Other,0.7740000000000001,,41.818999999999996,14.966,2
LARINO TG,WRI1002903,Italy,2018,0.0,248.0,Other,0.5500000000000002,,41.818999999999996,14.966,2
ENERGIA MOLISE,WRI1002956,Italy,2015,326554.0,769.0,Fossil Gas,827.5250000000002,1997.0,41.937,15.001,1
ENERGIA MOLISE,WRI1002956,Italy,2016,306640.0,769.0,Fossil Gas,777.0610000000001,1997.0,41.937,15.001,1
ENERGIA MOLISE,WRI1002956,Italy,2017,586657.0,769.0,Fossil Gas,1486.6550000000004,1997.0,41.937,15.001,1
ENERGIA MOLISE,WRI1002956,Italy,2018,481509.0,769.0,Fossil Gas,1220.1990000000003,1997.0,41.937,15.001,1
CAPRIATI,WRI1002859,Italy,2015,0.0,113.0,Hydro Pumped Storage,48.75400000000001,,41.468999999999994,14.145,1
CAPRIATI,WRI1002859,Italy,2016,0.0,113.0,Hydro Pumped Storage,36.93000000000001,,41.468999999999994,14.145,1
CAPRIATI,WRI1002859,Italy,2017,0.0,113.0,Hydro Pumped Storage,29.97200000000001,,41.468999999999994,14.145,1
CAPRIATI,WRI1002859,Italy,2018,0.0,113.0,Hydro Pumped Storage,69.25100000000002,,41.468999999999994,14.145,1
NAPOLI L,WRI1002916,Italy,2015,266848.0,400.0,Fossil Gas,715.2350000000001,2008.0,40.834,14.300999999999998,1
NAPOLI L,WRI1002916,Italy,2016,453017.0,400.0,Fossil Gas,1214.2280000000003,2008.0,40.834,14.300999999999998,1
NAPOLI L,WRI1002916,Italy,2017,407166.0,400.0,Fossil Gas,1091.3320000000003,2008.0,40.834,14.300999999999998,1
NAPOLI L,WRI1002916,Italy,2018,510181.0,400.0,Fossil Gas,1367.4430000000004,2008.0,40.834,14.300999999999998,1
PRESENZANO,WRI1002929,Italy,2015,0.0,1005.0,Hydro Pumped Storage,620.9460000000001,1991.0,41.382,14.09,1
PRESENZANO,WRI1002929,Italy,2016,0.0,1005.0,Hydro Pumped Storage,703.9800000000001,1991.0,41.382,14.09,1
PRESENZANO,WRI1002929,Italy,2017,0.0,1005.0,Hydro Pumped Storage,672.5490000000002,1991.0,41.382,14.09,1
PRESENZANO,WRI1002929,Italy,2018,0.0,1005.0,Hydro Pumped Storage,490.23700000000014,1991.0,41.382,14.09,1
SPARANISE,WRI1002958,Italy,2015,1081149.0,784.0,Fossil Gas,2845.1310000000008,2007.0,41.176,14.100999999999999,2
SPARANISE,WRI1002958,Italy,2016,812052.0,784.0,Fossil Gas,2136.9790000000007,2007.0,41.176,14.100999999999999,2
SPARANISE,WRI1002958,Italy,2017,894576.0,784.0,Fossil Gas,2354.1480000000006,2007.0,41.176,14.100999999999999,2
SPARANISE,WRI1002958,Italy,2018,759577.0,784.0,Fossil Gas,1998.8880000000004,2007.0,41.176,14.100999999999999,2
POMIGLIANO DARCO,WRI1021322,Italy,2015,615.987,105.0,Fossil Gas,1.5910000000000004,1899.0,40.934,14.39,1
POMIGLIANO DARCO,WRI1021322,Italy,2016,2321.08,105.0,Fossil Gas,5.995000000000001,1899.0,40.934,14.39,1
POMIGLIANO DARCO,WRI1021322,Italy,2017,0.0,105.0,Fossil Gas,0.0,1899.0,40.934,14.39,1
POMIGLIANO DARCO,WRI1021322,Italy,2018,0.0,105.0,Fossil Gas,0.0,1899.0,40.934,14.39,1
CENTRALE DI TEVEROLA,WRI1002866,Italy,2015,311710.0,404.0,Fossil Gas,789.9090000000002,1997.0,41.00899999999999,14.23,1
CENTRALE DI TEVEROLA,WRI1002866,Italy,2016,618677.0,404.0,Fossil Gas,1567.7970000000005,1997.0,41.00899999999999,14.23,1
CENTRALE DI TEVEROLA,WRI1002866,Italy,2017,596468.0,404.0,Fossil Gas,1511.5160000000003,1997.0,41.00899999999999,14.23,1
CENTRALE DI TEVEROLA,WRI1002866,Italy,2018,340458.0,404.0,Fossil Gas,862.7580000000002,1997.0,41.00899999999999,14.23,1
TERMOVALORIZZATORE DI ACERRA,WRI1021322,Italy,2015,0.0,99.0,Other,609.6400000000001,,40.931999999999995,14.368,1
TERMOVALORIZZATORE DI ACERRA,WRI1021322,Italy,2016,0.0,99.0,Other,634.5500000000002,,40.931999999999995,14.368,1
TERMOVALORIZZATORE DI ACERRA,WRI1021322,Italy,2017,0.0,99.0,Other,628.2520000000002,,40.931999999999995,14.368,1
TERMOVALORIZZATORE DI ACERRA,WRI1021322,Italy,2018,0.0,99.0,Other,287.97300000000007,,40.931999999999995,14.368,1
BRINDISI SUD CE,WRI1002855,Italy,2015,13202670.0,2420.0,Fossil Hard coal,13250.991000000004,1992.0,40.643,17.980999999999998,4
BRINDISI SUD CE,WRI1002855,Italy,2016,8228840.0,2420.0,Fossil Hard coal,8258.964000000002,1992.0,40.643,17.980999999999998,4
BRINDISI SUD CE,WRI1002855,Italy,2017,6187740.0,2420.0,Fossil Hard coal,6210.383000000002,1992.0,40.643,17.980999999999998,4
BRINDISI SUD CE,WRI1002855,Italy,2018,5393830.0,2420.0,Fossil Hard coal,5413.580000000001,1992.0,40.643,17.980999999999998,4
SORGENIA PUGLIA CENTRALE DI MODUGNO,WRI1002956,Italy,2015,366807.0,810.0,Fossil Gas,947.4060000000002,2010.0,41.085,16.785999999999998,1
SORGENIA PUGLIA CENTRALE DI MODUGNO,WRI1002956,Italy,2016,400766.0,810.0,Fossil Gas,1035.1170000000002,2010.0,41.085,16.785999999999998,1
SORGENIA PUGLIA CENTRALE DI MODUGNO,WRI1002956,Italy,2017,493477.0,810.0,Fossil Gas,1274.5760000000002,2010.0,41.085,16.785999999999998,1
SORGENIA PUGLIA CENTRALE DI MODUGNO,WRI1002956,Italy,2018,308346.0,810.0,Fossil Gas,796.4090000000002,2010.0,41.085,16.785999999999998,1
CANDELA,WRI1002858,Italy,2015,946126.0,401.0,Fossil Gas,2397.5910000000003,2005.0,41.202,15.475999999999999,1
CANDELA,WRI1002858,Italy,2016,1017740.0,401.0,Fossil Gas,2579.073000000001,2005.0,41.202,15.475999999999999,1
CANDELA,WRI1002858,Italy,2017,570790.0,401.0,Fossil Gas,1446.4460000000004,2005.0,41.202,15.475999999999999,1
CANDELA,WRI1002858,Italy,2018,486534.0,401.0,Fossil Gas,1232.9320000000002,2005.0,41.202,15.475999999999999,1
RATINO,,Italy,2015,569053.0,421.0,Fossil Gas,1469.7750000000003,2011.0,41.658,15.424000000000001,1
RATINO,,Italy,2016,591952.0,421.0,Fossil Gas,1528.9220000000003,2011.0,41.658,15.424000000000001,1
RATINO,,Italy,2017,736437.0,421.0,Fossil Gas,1902.1030000000005,2011.0,41.658,15.424000000000001,1
RATINO,,Italy,2018,641437.0,421.0,Fossil Gas,1656.7320000000004,2011.0,41.658,15.424000000000001,1
ENIPOWER BRINDISI,WRI1002879,Italy,2015,1689094.0,1210.0,Fossil Gas,4444.983000000001,2005.5714285714287,40.643,17.980999999999998,4
ENIPOWER BRINDISI,WRI1002879,Italy,2016,1994151.0,1210.0,Fossil Gas,5247.766000000001,2005.5714285714287,40.643,17.980999999999998,4
ENIPOWER BRINDISI,WRI1002879,Italy,2017,2041480.9461500002,1210.0,Fossil Gas,5372.319000000001,2005.5714285714287,40.643,17.980999999999998,4
ENIPOWER BRINDISI,WRI1002879,Italy,2018,2351968.4,1210.0,Fossil Gas,6186.908000000001,2005.5714285714287,40.643,17.980999999999998,4
ALTOMONTE,WRI1002845,Italy,2015,1069430.0,808.0,Fossil Gas,2710.0640000000008,2006.0,39.711,16.215,1
ALTOMONTE,WRI1002845,Italy,2016,1143360.0,808.0,Fossil Gas,2897.406000000001,2006.0,39.711,16.215,1
ALTOMONTE,WRI1002845,Italy,2017,1570750.0,808.0,Fossil Gas,3980.458000000001,2006.0,39.711,16.215,1
ALTOMONTE,WRI1002845,Italy,2018,1408560.0,808.0,Fossil Gas,3569.4390000000008,2006.0,39.711,16.215,1
MUCONE 1S,WRI1002915,Italy,2015,0.0,101.0,Hydro Water Reservoir,201.21100000000004,,39.493,16.384,1
MUCONE 1S,WRI1002915,Italy,2016,0.0,101.0,Hydro Water Reservoir,123.27600000000002,,39.493,16.384,1
MUCONE 1S,WRI1002915,Italy,2017,0.0,101.0,Hydro Water Reservoir,145.90400000000002,,39.493,16.384,1
MUCONE 1S,WRI1002915,Italy,2018,0.0,101.0,Hydro Water Reservoir,214.69000000000005,,39.493,16.384,1
RIZZICONI,WRI1002935,Italy,2015,1381605.0,768.0,Fossil Gas,3635.801000000001,2008.0,38.433,15.981,2
RIZZICONI,WRI1002935,Italy,2016,1087228.0,768.0,Fossil Gas,2861.1260000000007,2008.0,38.433,15.981,2
RIZZICONI,WRI1002935,Italy,2017,1170449.0,768.0,Fossil Gas,3080.1310000000008,2008.0,38.433,15.981,2
RIZZICONI,WRI1002935,Italy,2018,903355.0,768.0,Fossil Gas,2377.2480000000005,2008.0,38.433,15.981,2
ROSSANO TE,WRI1002939,Italy,2015,0.0,224.0,Fossil Gas,0.0,1976.0,39.619,16.602999999999998,2
ROSSANO TE,WRI1002939,Italy,2016,1984.4,224.0,Fossil Gas,3.2880000000000007,1976.0,39.619,16.602999999999998,2
ROSSANO TE,WRI1002939,Italy,2017,2766.579,224.0,Fossil Gas,4.584000000000001,1976.0,39.619,16.602999999999998,2
ROSSANO TE,WRI1002939,Italy,2018,17.50235,224.0,Fossil Gas,0.02900000000000001,1976.0,39.619,16.602999999999998,2
SIMERI CRICHI,WRI1002953,Italy,2015,1034430.0,885.0,Fossil Gas,2621.3640000000005,2008.0,38.876,16.657,1
SIMERI CRICHI,WRI1002953,Italy,2016,1280960.0,885.0,Fossil Gas,3246.0920000000006,2008.0,38.876,16.657,1
SIMERI CRICHI,WRI1002953,Italy,2017,1534070.0,885.0,Fossil Gas,3887.511000000001,2008.0,38.876,16.657,1
SIMERI CRICHI,WRI1002953,Italy,2018,1472810.0,885.0,Fossil Gas,3732.262000000001,2008.0,38.876,16.657,1
CENTRALE DI SCANDALE,CAN0008429,Italy,2015,239656.5,821.0,Fossil Gas,618.9960000000001,2010.0,39.102,17.116,2
CENTRALE DI SCANDALE,CAN0008429,Italy,2016,825223.0,821.0,Fossil Gas,2131.4220000000005,2010.0,39.102,17.116,2
CENTRALE DI SCANDALE,CAN0008429,Italy,2017,780933.0,821.0,Fossil Gas,2017.0280000000005,2010.0,39.102,17.116,2
CENTRALE DI SCANDALE,CAN0008429,Italy,2018,881586.0,821.0,Fossil Gas,2277.0020000000004,2010.0,39.102,17.116,2
CTE NUCE NORD,,Italy,2015,873561.0,480.0,Fossil Gas,2085.9890000000005,2010.0,37.179,15.182,1
CTE NUCE NORD,WRI1021869,Italy,2015,873561.0,480.0,Fossil Gas,2085.9890000000005,2010.0,37.179,15.182,1
CTE NUCE NORD,,Italy,2016,901050.0,480.0,Fossil Gas,2151.6310000000003,2010.0,37.179,15.182,1
CTE NUCE NORD,WRI1021869,Italy,2016,901050.0,480.0,Fossil Gas,2151.6310000000003,2010.0,37.179,15.182,1
CTE NUCE NORD,,Italy,2017,798748.0,480.0,Fossil Gas,1907.3420000000006,2010.0,37.179,15.182,1
CTE NUCE NORD,WRI1021869,Italy,2017,798748.0,480.0,Fossil Gas,1907.3420000000006,2010.0,37.179,15.182,1
CTE NUCE NORD,,Italy,2018,900051.0,480.0,Fossil Gas,2120.4430000000007,,37.179,15.182,3
CTE NUCE NORD,WRI1021869,Italy,2018,900051.0,480.0,Fossil Gas,2120.4430000000007,,37.179,15.182,3
IMPSUD,WRI1021869,Italy,2015,49137.4,61.0,Fossil Gas,117.33600000000003,,37.129,15.202,1
IMPSUD,WRI1021869,Italy,2016,58199.3,61.0,Fossil Gas,138.97500000000002,,37.129,15.202,1
IMPSUD,WRI1021869,Italy,2017,48016.8,61.0,Fossil Gas,114.66000000000003,,37.129,15.202,1
IMPSUD,WRI1021869,Italy,2018,24011.3,61.0,Fossil Gas,57.33700000000001,,37.129,15.202,1
ISAB ENERGY,WRI1002894,Italy,2015,1124414.0,544.0,Fossil Gas,2082.2490000000007,1998.4705882352941,37.129,15.202,2
ISAB ENERGY,WRI1002894,Italy,2016,1780702.0,544.0,Fossil Gas,3297.5970000000007,1998.4705882352941,37.129,15.202,2
ISAB ENERGY,WRI1002894,Italy,2017,1380506.0,544.0,Fossil Gas,2556.4930000000004,1998.4705882352941,37.129,15.202,2
ISAB ENERGY,WRI1002894,Italy,2018,1264943.0,544.0,Fossil Gas,2342.4860000000003,1998.4705882352941,37.129,15.202,2
PRIOLO C.LE,WRI1002930,Italy,2015,1197272.0,744.0,Fossil Gas,3150.716000000001,2002.5,37.156,15.168,2
PRIOLO C.LE,WRI1002930,Italy,2016,768245.0,744.0,Fossil Gas,2021.6980000000005,2002.5,37.156,15.168,2
PRIOLO C.LE,WRI1002930,Italy,2017,406794.0,744.0,Fossil Gas,1070.5100000000002,2002.5,37.156,15.168,2
PRIOLO C.LE,WRI1002930,Italy,2018,426323.0,744.0,Fossil Gas,1121.9030000000002,2002.5,37.156,15.168,2
SAN FILIPPO DEL MELA,WRI1002947,Italy,2015,2028415.0,866.0,Fossil Oil,2181.0920000000006,1973.9930715935334,38.2,15.267000000000001,4
SAN FILIPPO DEL MELA,WRI1002947,Italy,2016,1160402.0,866.0,Fossil Oil,1247.7440000000004,1973.9930715935334,38.2,15.267000000000001,4
SAN FILIPPO DEL MELA,WRI1002947,Italy,2017,1209067.0,866.0,Fossil Oil,1300.0730000000003,1973.9930715935334,38.2,15.267000000000001,4
SAN FILIPPO DEL MELA,WRI1002947,Italy,2018,647514.9,866.0,Fossil Oil,696.2530000000002,1973.9930715935334,38.2,15.267000000000001,4
TERMINI IMERESE C.LE,WRI1002964,Italy,2015,1351697.2,1221.0,Fossil Gas,3410.7180000000008,,37.969,13.748,4
TERMINI IMERESE C.LE,WRI1002964,Italy,2016,922114.5,1221.0,Fossil Gas,2337.1780000000003,,37.969,13.748,4
TERMINI IMERESE C.LE,WRI1002964,Italy,2017,567732.99,1221.0,Fossil Gas,1421.9310000000003,,37.969,13.748,4
TERMINI IMERESE C.LE,WRI1002964,Italy,2018,493102.4,1221.0,Fossil Gas,1242.0410000000004,,37.969,13.748,4
TRAPANI C.LE,WRI1002972,Italy,2015,60195.5,212.0,Fossil Gas,99.73900000000002,,38.0,12.567,2
TRAPANI C.LE,WRI1002972,Italy,2016,78307.3,212.0,Fossil Gas,129.74900000000002,,38.0,12.567,2
TRAPANI C.LE,WRI1002972,Italy,2017,139487.1,212.0,Fossil Gas,231.11900000000006,,38.0,12.567,2
TRAPANI C.LE,WRI1002972,Italy,2018,10604.01,212.0,Fossil Gas,17.570000000000004,,38.0,12.567,2
MILAZZO,WRI1002909,Italy,2015,431289.0,152.0,Fossil Gas,966.8280000000002,,38.196999999999996,15.267000000000001,1
MILAZZO,WRI1002909,Italy,2016,439465.0,152.0,Fossil Gas,985.1550000000002,,38.196999999999996,15.267000000000001,1
MILAZZO,WRI1002909,Italy,2017,434971.0,152.0,Fossil Gas,975.0820000000002,,38.196999999999996,15.267000000000001,1
MILAZZO,WRI1002909,Italy,2018,339239.0,152.0,Fossil Gas,760.4780000000002,,38.196999999999996,15.267000000000001,1
AES OTTANA ENERGIA S.R.L,,Italy,2015,49049.0,80.0,Fossil Oil,63.289000000000016,1974.0,40.25,9.033,1
AES OTTANA ENERGIA S.R.L,,Italy,2016,290.625,80.0,Fossil Oil,0.3750000000000001,1974.0,40.25,9.033,1
AES OTTANA ENERGIA S.R.L,,Italy,2017,9.3,80.0,Fossil Oil,0.012000000000000004,1974.0,40.25,9.033,1
AES OTTANA ENERGIA S.R.L,,Italy,2018,0.0,80.0,Fossil Oil,0.0,1974.0,40.25,9.033,1
POLIMERI EUROPA S.P.A. - PORTO TORRES,,Italy,2015,0.0,30.0,Other,0.0,,40.833,8.402000000000001,1
FIUMESANTO,WRI1002884,Italy,2015,2367010.0,534.0,Fossil Hard coal,2305.8050000000007,1992.5,40.852,8.299,2
FIUMESANTO,WRI1002884,Italy,2016,2520600.0,534.0,Fossil Hard coal,2455.4140000000007,1992.5,40.852,8.299,2
FIUMESANTO,WRI1002884,Italy,2017,3655100.0,534.0,Fossil Hard coal,3560.5750000000007,1992.5,40.852,8.299,2
FIUMESANTO,WRI1002884,Italy,2018,3283560.0,534.0,Fossil Hard coal,3198.6420000000007,1992.5,40.852,8.299,2
SULCIS CENTR,WRI1002959,Italy,2015,1295219.0,432.0,Fossil Hard coal,1299.9600000000003,1974.4259259259259,39.195,8.4,2
SULCIS CENTR,WRI1002959,Italy,2016,663219.0,432.0,Fossil Hard coal,665.6470000000002,1974.4259259259259,39.195,8.4,2
SULCIS CENTR,WRI1002959,Italy,2017,1028041.0,432.0,Fossil Hard coal,1031.8040000000003,1974.4259259259259,39.195,8.4,2
SULCIS CENTR,WRI1002959,Italy,2018,949649.0,432.0,Fossil Hard coal,953.1250000000002,1974.4259259259259,39.195,8.4,2
SARLUX,WRI1002948,Italy,2015,1975930.0,630.0,Fossil Gas,4429.482000000001,2000.0,39.078,9.019,1
SARLUX,WRI1002948,Italy,2016,2051400.0,630.0,Fossil Gas,4598.657000000001,2000.0,39.078,9.019,1
SARLUX,WRI1002948,Italy,2017,1824120.0,630.0,Fossil Gas,4089.159000000001,2000.0,39.078,9.019,1
SARLUX,WRI1002948,Italy,2018,1951220.0,630.0,Fossil Gas,4374.077000000001,2000.0,39.078,9.019,1
TALORO1,WRI1002961,Italy,2015,0.0,240.0,Hydro Pumped Storage,239.43100000000007,,40.126999999999995,9.14,1
TALORO1,WRI1002961,Italy,2016,0.0,240.0,Hydro Pumped Storage,273.12100000000004,,40.126999999999995,9.14,1
TALORO1,WRI1002961,Italy,2017,0.0,240.0,Hydro Pumped Storage,218.24100000000004,,40.126999999999995,9.14,1
TALORO1,WRI1002961,Italy,2018,0.0,240.0,Hydro Pumped Storage,237.93600000000006,,40.126999999999995,9.14,1
LANZADA,,Italy,2016,0.0,350.0,Hydro Water Reservoir,6.913000000000002,,,,1
LANZADA,,Italy,2017,0.0,350.0,Hydro Water Reservoir,571.7770000000002,,,,1
LANZADA,,Italy,2018,0.0,350.0,Hydro Water Reservoir,719.3110000000001,,,,1
SOMPLAGO,,Italy,2015,0.0,220.0,Hydro Run-of-river and poundage,302.27600000000007,,46.343,13.067,1
SOMPLAGO,,Italy,2016,0.0,220.0,Hydro Run-of-river and poundage,431.8320000000001,,46.343,13.067,1
SOMPLAGO,,Italy,2017,0.0,220.0,Hydro Run-of-river and poundage,364.6460000000001,,46.343,13.067,1
SOMPLAGO,,Italy,2018,0.0,220.0,Hydro Run-of-river and poundage,665.1350000000001,,46.343,13.067,1
S.MASSENZA 1 (Molveno),WRI1002945,Italy,2015,0.0,377.0,Hydro Pumped Storage,583.2100000000002,,46.068000000000005,10.982999999999999,1
S.MASSENZA 1 (Molveno),WRI1002945,Italy,2016,0.0,377.0,Hydro Pumped Storage,669.9350000000002,,46.068000000000005,10.982999999999999,1
S.MASSENZA 1 (Molveno),WRI1002945,Italy,2017,0.0,377.0,Hydro Pumped Storage,406.1480000000001,,46.068000000000005,10.982999999999999,1
S.MASSENZA 1 (Molveno),WRI1002945,Italy,2018,0.0,377.0,Hydro Pumped Storage,742.1610000000002,,46.068000000000005,10.982999999999999,1
GROSIO,WRI1002891,Italy,2015,0.0,655.0,Hydro Run-of-river and poundage,1381.8040000000003,,46.286,10.265,1
